index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
153,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.86,0.86000,,,,,
154,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.89,0.89000,,,,,
155,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.08,0.08000,,,,,
156,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.12,0.12000,,,,,
157,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.06,0.06000,,,,,
158,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.03,0.03000,,,,,
159,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.04,0.04000,,,,,
160,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.02,0.02000,,,,,
161,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.05,0.05000,,,,,
162,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.04,0.04000,,,,,
163,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.07,0.07000,,,,,
164,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.28,0.28000,,,,,
165,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.54,0.54000,,,,,
166,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.12,0.12000,,,,,
167,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.11,0.11000,,,,,
168,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.21,0.21000,,,,,
169,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.05,0.05000,,,,,
170,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.37,0.37000,,,,,
171,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,URB,Urban,,0.17,0.17000,,,,,
172,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,RUR,Rural,,0.68,0.68000,,,,,
173,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.82,0.82000,,,,,
174,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2005,source,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,TOTL,Total,,0.30,0.30000,,,,,
175,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,5.00,5.00000,,,,,
176,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,5.67,5.67000,,,,,
177,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,4.60,4.60000,,,,,
178,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.90,0.90000,,,,,
179,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,1.19,1.19000,,,,,
180,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.72,0.72000,,,,,
181,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.12,0.12000,,,,,
182,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.09,0.09000,,,,,
183,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.14,0.14000,,,,,
184,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.02,0.02000,,,,,
185,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.04,0.04000,,,,,
186,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
187,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.03,0.03000,,,,,
188,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.01,0.01000,,,,,
189,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.07,0.07000,,,,,
190,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.28,0.28000,,,,,
191,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.57,0.57000,,,,,
192,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.10,0.10000,,,,,
193,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.11,0.11000,,,,,
194,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.21,0.21000,,,,,
195,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.05,0.05000,,,,,
196,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.36,0.36000,,,,,
197,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,URB,Urban,,0.17,0.17000,,,,,
198,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,RUR,Rural,,0.68,0.68000,,,,,
199,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.85,0.85000,,,,,
200,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2006,source,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,TOTL,Total,,0.34,0.34000,,,,,
201,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,5.14,5.14000,,,,,
202,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,6.27,6.27000,,,,,
203,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,4.65,4.65000,,,,,
204,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.91,0.91000,,,,,
205,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,1.31,1.31000,,,,,
206,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.73,0.73000,,,,,
207,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.13,0.13000,,,,,
208,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,0.25,0.25000,,,,,
209,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.08,0.08000,,,,,
210,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.02,0.02000,,,,,
211,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,0.04,0.04000,,,,,
212,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.01,0.01000,,,,,
213,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.03,0.03000,,,,,
214,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.01,0.01000,,,,,
215,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,0.07,0.07000,,,,,
216,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.59,0.59000,,,,,
217,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,1.61,1.61000,,,,,
218,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.14,0.14000,,,,,
219,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.11,0.11000,,,,,
220,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,0.26,0.26000,,,,,
221,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.04,0.04000,,,,,
222,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.36,0.36000,,,,,
223,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,URB,Urban,,0.14,0.14000,,,,,
224,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,RUR,Rural,,0.84,0.84000,,,,,
225,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.74,0.74000,,,,,
226,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2007,source,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,TOTL,Total,,0.34,0.34000,,,,,
227,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2008,source,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,TOTL,Total,,3.72,3.72000,,,,,
228,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2008,source,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,RUR,Rural,,3.75,3.75000,,,,,
229,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2008,source,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,URB,Urban,,3.70,3.70000,,,,,
230,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2008,source,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,TOTL,Total,,0.68,0.68000,,,,,
