index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
232,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1989.0,1989,,EUR,Europe,,,1989,1989,,,TUR,Turkey,,141,141.00000,,,,,
233,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,,1987,1987,,,TUR,Turkey,,116,116.00000,,,,,
234,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,,1980,1980,,,TUR,Turkey,,48,48.00000,,,,,
235,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,0,,,,,,
236,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,322,322.00000,,,,,
237,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,33,33.00000,,,,,
238,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,57,57.00000,,,,,
239,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,389,389.00000,,,,,
240,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,,1999,1999,,,TUR,Turkey,,222,222.00000,,,,,
241,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,,1997,1997,,,TUR,Turkey,,694,694.00000,,,,,
242,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,,1995,1995,,,TUR,Turkey,,347,347.00000,,,,,
243,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,,1990,1990,,,TUR,Turkey,,454,454.00000,,,,,
244,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1988.0,1988,,EUR,Europe,,,1988,1988,,,TUR,Turkey,,207,207.00000,,,,,
245,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,,1981,1981,,,TUR,Turkey,,2661,2661.00000,,,,,
246,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,No data,,,,,,
247,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,No data,,,,,,
248,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,No data,,,,,,
249,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,No data,,,,,,
250,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,No data,,,,,,
251,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,No data,,,,,,
252,WHS3_54,Number of reported cases of tuberculosis (DOTS),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/56,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,6993,6993.00000,,,,,
253,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1977.0,1977,,EUR,Europe,,,1977,1977,,,TUR,Turkey,,0,0.00000,,,,,
254,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1977.0,1977,,EUR,Europe,,,1977,1977,,,TUR,Turkey,,17,,,,,,
255,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1970.0,1970,,EUR,Europe,,,1970,1970,,,TUR,Turkey,,384,,,,,,
256,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1970.0,1970,,EUR,Europe,,,1970,1970,,,TUR,Turkey,,13.54,,,,,,
257,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,No data,,,,,,
258,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,WB_UMI,1980,1980,Upper-middle-income,,TUR,Turkey,,8618,8618.00000,,,,,
259,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,WB_UMI,1981,1981,Upper-middle-income,,TUR,Turkey,,26547,26547.00000,,,,,
260,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,WB_UMI,1982,1982,Upper-middle-income,,TUR,Turkey,,8778,8778.00000,,,,,
261,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,WB_UMI,1983,1983,Upper-middle-income,,TUR,Turkey,,31515,31515.00000,,,,,
262,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,WB_UMI,1997,1997,Upper-middle-income,,TUR,Turkey,,22795,22795.00000,,,,,
263,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,WB_UMI,1998,1998,Upper-middle-income,,TUR,Turkey,,27120,27120.00000,,,,,
264,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,WB_UMI,1999,1999,Upper-middle-income,,TUR,Turkey,,16329,16329.00000,,,,,
265,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,WB_UMI,2000,2000,Upper-middle-income,,TUR,Turkey,,16244,16244.00000,,,,,
266,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,7405,7405.00000,,,,,
267,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,565,565.00000,,,,,
268,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,WB_UMI,2015,2015,Upper-middle-income,,TUR,Turkey,,342,342.00000,,,,,
269,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,WB_UMI,2016,2016,Upper-middle-income,,TUR,Turkey,,9,9.00000,,,,,
270,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,0,0.00000,,,,,
271,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,0,0.00000,,,,,
272,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,1,1.00000,,,,,
273,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,2,2.00000,,,,,
274,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,5,5.00000,,,,,
275,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,4,4.00000,,,,,
276,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,,1987,1987,,,TUR,Turkey,,26,26.00000,,,,,
277,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,,1986,1986,,,TUR,Turkey,,36,36.00000,,,,,
278,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,,1985,1985,,,TUR,Turkey,,145,145.00000,,,,,
279,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,,1984,1984,,,TUR,Turkey,,155,155.00000,,,,,
280,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,9,9.00000,,,,,
281,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,342,342.00000,,,,,
282,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,565,565.00000,,,,,
283,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,7405,7405.00000,,,,,
284,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,,1999,1999,,,TUR,Turkey,,16329,16329.00000,,,,,
285,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,,1998,1998,,,TUR,Turkey,,27120,27120.00000,,,,,
286,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,,1997,1997,,,TUR,Turkey,,22795,22795.00000,,,,,
287,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,,1996,1996,,,TUR,Turkey,,27171,27171.00000,,,,,
288,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,,1983,1983,,,TUR,Turkey,,31515,31515.00000,,,,,
289,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,,1982,1982,,,TUR,Turkey,,8778,8778.00000,,,,,
290,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,,1981,1981,,,TUR,Turkey,,26547,26547.00000,,,,,
291,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,,1980,1980,,,TUR,Turkey,,8618,8618.00000,,,,,
292,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,464,464.00000,,,,,
293,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,419,419.00000,,,,,
294,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,544,544.00000,,,,,
295,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,322,322.00000,,,,,
296,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,457,457.00000,,,,,
297,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,18,18.00000,,,,,
298,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,32,32.00000,,,,,
299,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,15,15.00000,,,,,
300,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,41,41.00000,,,,,
301,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1989.0,1989,,EUR,Europe,,,1989,1989,,,TUR,Turkey,,63,63.00000,,,,,
302,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1988.0,1988,,EUR,Europe,,,1988,1988,,,TUR,Turkey,,51,51.00000,,,,,
303,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,,1987,1987,,,TUR,Turkey,,46,46.00000,,,,,
304,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,,1986,1986,,,TUR,Turkey,,66,66.00000,,,,,
305,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,,1985,1985,,,TUR,Turkey,,41,41.00000,,,,,
306,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,0,0.00000,,,,,
307,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,0,0.00000,,,,,
308,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,0,0.00000,,,,,
309,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,0,0.00000,,,,,
310,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,0,0.00000,,,,,
311,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,,1987,1987,,,TUR,Turkey,,7,7.00000,,,,,
312,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,,1986,1986,,,TUR,Turkey,,32,32.00000,,,,,
313,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,,1985,1985,,,TUR,Turkey,,88,88.00000,,,,,
314,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,,1984,1984,,,TUR,Turkey,,83,83.00000,,,,,
315,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,,1983,1983,,,TUR,Turkey,,165,165.00000,,,,,
316,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,1058,,,,,,
317,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,2245,,,,,,
318,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,24,24.00000,,,,,
319,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,25,25.00000,,,,,
320,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,12,12.00000,,,,,
321,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,19,19.00000,,,,,
322,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,,1993,1993,,,TUR,Turkey,,95,95.00000,,,,,
323,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,,1992,1992,,,TUR,Turkey,,110,110.00000,,,,,
324,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,,1991,1991,,,TUR,Turkey,,102,102.00000,,,,,
325,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,,1990,1990,,,TUR,Turkey,,123,123.00000,,,,,
326,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,242,242.00000,,,,,
327,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,48,48.00000,,,,,
328,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,11,11.00000,,,,,
329,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,17,17.00000,,,,,
330,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,,1994,1994,,,TUR,Turkey,,442,442.00000,,,,,
331,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,,1993,1993,,,TUR,Turkey,,692,692.00000,,,,,
332,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,,1992,1992,,,TUR,Turkey,,712,712.00000,,,,,
333,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,,1991,1991,,,TUR,Turkey,,289,289.00000,,,,,
334,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,No data,,,,,,
335,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,5,5.00000,,,,,
336,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,No data,,,,,,
337,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,5,5.00000,,,,,
