index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
196,WHS7_149,General government expenditure on health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/92,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,79.55,79.55456,,,,,
197,WHS7_149,General government expenditure on health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/92,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,79.24,79.23681,,,,,
198,WHS7_149,General government expenditure on health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/92,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,78.48,78.47849,,,,,
199,WHS7_149,General government expenditure on health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/92,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,77.45,77.44802,,,,,
200,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,WB_UMI,1995,1995,Upper-middle-income,,TUR,Turkey,,96.22,96.21738,,,,,
201,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,WB_UMI,1996,1996,Upper-middle-income,,TUR,Turkey,,117.55,117.54998,,,,,
202,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,WB_UMI,1997,1997,Upper-middle-income,,TUR,Turkey,,130.79,130.79248,,,,,
203,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,WB_UMI,1998,1998,Upper-middle-income,,TUR,Turkey,,155.89,155.89011,,,,,
204,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,WB_UMI,1999,1999,Upper-middle-income,,TUR,Turkey,,189.19,189.18589,,,,,
205,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,WB_UMI,2000,2000,Upper-middle-income,,TUR,Turkey,,206.75,206.74535,,,,,
206,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,WB_UMI,2001,2001,Upper-middle-income,,TUR,Turkey,,156.34,156.34444,,,,,
207,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,WB_UMI,2002,2002,Upper-middle-income,,TUR,Turkey,,189.96,189.96289,,,,,
208,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,WB_UMI,2003,2003,Upper-middle-income,,TUR,Turkey,,243.47,243.47201,,,,,
209,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,,312.93,312.92740,,,,,
210,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,,386.19,386.19410,,,,,
211,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,447.24,447.24121,,,,,
212,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,559.69,559.68581,,,,,
213,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,627.89,627.88923,,,,,
214,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,522.03,522.02870,,,,,
215,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,565.87,565.87162,,,,,
216,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,557.47,557.46566,,,,,
217,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,555.06,555.06196,,,,,
218,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,588.2,588.20485,,,,,
219,WHS7_156,Per capita total expenditure on health at average exchange rate (US$),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/111,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,567.63,567.63113,,,,,
220,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,WB_UMI,1995,1995,Upper-middle-income,,TUR,Turkey,,29.68,29.67890,,,,,
221,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,21.97,21.97353,,,,,
222,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,16.77,16.77450,,,,,
223,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,,22.76,22.76465,,,,,
224,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,21.82,21.81623,,,,,
225,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,17.75,17.75092,,,,,
226,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,WB_UMI,2001,2001,Upper-middle-income,,TUR,Turkey,,22.85,22.84608,,,,,
227,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,14.06,14.05951,,,,,
228,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,16.31,16.31376,,,,,
229,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,WB_UMI,1999,1999,Upper-middle-income,,TUR,Turkey,,29.08,29.07871,,,,,
230,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,17.38,17.38109,,,,,
231,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,15.44,15.43574,,,,,
232,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,WB_UMI,1996,1996,Upper-middle-income,,TUR,Turkey,,30.84,30.84464,,,,,
233,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,WB_UMI,1997,1997,Upper-middle-income,,TUR,Turkey,,28.26,28.26398,,,,,
234,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,WB_UMI,1998,1998,Upper-middle-income,,TUR,Turkey,,27.96,27.95762,,,,,
235,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,,19.24,19.23807,,,,,
236,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,15.84,15.83793,,,,,
237,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,WB_UMI,2000,2000,Upper-middle-income,,TUR,Turkey,,27.65,27.64529,,,,,
238,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,WB_UMI,2002,2002,Upper-middle-income,,TUR,Turkey,,19.84,19.84127,,,,,
239,WHS7_150,Out-of-pocket expenditure as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4445,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,WB_UMI,2003,2003,Upper-middle-income,,TUR,Turkey,,18.46,18.46039,,,,,
